amfi_code,date,nav,daily_return
120010,2026-02-11,110.87,0.000631768953068601
120010,2026-02-12,112.51,0.014792098854514268
120010,2026-02-13,113.23,0.006399431161674407
120010,2026-02-14,115.24,0.017751479289940697
120010,2026-02-15,115.37,0.0011280805275946104
120010,2026-02-16,113.7,-0.014475166854468258
120010,2026-02-17,112.99,-0.006244503078276287
120010,2026-02-18,114.21,0.010797415700504409
120010,2026-02-19,113.7,-0.0044654583661675185
120010,2026-02-20,113.87,0.0014951627088830577
120010,2026-02-21,114.2,0.002898041626416159
120010,2026-02-22,116.33,0.018651488616462375
120010,2026-02-23,117.41,0.009283933637066921
120010,2026-02-24,118.27,0.007324759390171298
120010,2026-02-25,118.51,0.0020292550942759835
120010,2026-02-26,117.59,-0.007763057969791598
120010,2026-02-27,117.93,0.0028914023301300773
120010,2026-02-28,120.56,0.022301365216653934
120010,2026-03-01,121.24,0.0056403450564033175
120010,2026-03-02,120.63,-0.005031342791158022
120010,2026-03-03,120.18,-0.003730415319572189
120010,2026-03-04,121.95,0.014727908137793344
120010,2026-03-05,121.36,-0.00483804838048385
120010,2026-03-06,121.18,-0.0014831905075807228
120010,2026-03-07,119.85,-0.010975408483248184
120010,2026-03-08,119.58,-0.002252816020025028
120010,2026-03-09,120.21,0.005268439538384406
120010,2026-03-10,119.91,-0.00249563264287489
120010,2026-03-11,120.0,0.0007505629221917776
120010,2026-03-12,118.68,-0.010999999999999899
120010,2026-03-13,118.07,-0.005139871924502937
120010,2026-03-14,120.65,0.021851444058609504
120010,2026-03-15,120.55,-0.0008288437629507817
120010,2026-03-16,121.05,0.004147656574035707
120010,2026-03-17,120.14,-0.007517554729450593
120010,2026-03-18,120.26,0.0009988346928584413
120010,2026-03-19,119.99,-0.0022451355396641004
120010,2026-03-20,121.37,0.01150095841320109
120010,2026-03-21,122.71,0.011040619592979972
120010,2026-03-22,124.2,0.012142449678102851
120010,2026-03-23,124.36,0.0012882447665056862
120010,2026-03-24,126.96,0.020907044065615832
120010,2026-03-25,128.04,0.008506616257088817
120010,2026-03-26,126.27,-0.013823805060918404
120010,2026-03-27,128.28,0.0159182703730103
120010,2026-03-28,128.34,0.000467726847521055
120010,2026-03-29,129.87,0.01192145862552585
120010,2026-03-30,128.56,-0.010087010087010073
120010,2026-03-31,128.54,-0.00015556938394534203
120010,2026-04-01,129.56,0.007935273066749682
120010,2026-04-02,129.95,0.0030101883297313226
120010,2026-04-03,129.82,-0.0010003847633704988
120010,2026-04-04,126.69,-0.024110306578339236
120010,2026-04-05,125.82,-0.006867156050201273
120010,2026-04-06,124.65,-0.009298998569384764
120010,2026-04-07,122.39,-0.01813076614520659
120010,2026-04-08,121.58,-0.006618187760437988
120010,2026-04-09,123.91,0.01916433623951308
120010,2026-04-10,125.4,0.012024856750867619
120010,2026-04-11,124.42,-0.007814992025518386
120010,2026-04-12,123.75,-0.0053849863366018935
120010,2026-04-13,123.08,-0.005414141414141427
120010,2026-04-14,124.08,0.008124796880077945
120010,2026-04-15,124.64,0.004513217279174642
120010,2026-04-16,123.82,-0.006578947368421129
120010,2026-04-17,123.14,-0.005491842997900065
120010,2026-04-18,124.53,0.011287964917979565
120010,2026-04-19,126.49,0.01573917931422142
120010,2026-04-20,125.42,-0.008459166732547985
120010,2026-04-21,125.34,-0.00063785680114814
120010,2026-04-22,125.56,0.001755225785862402
120010,2026-04-23,125.39,-0.0013539343740044396
120010,2026-04-24,126.87,0.011803174096817859
120010,2026-04-25,126.74,-0.001024670922992077
120010,2026-04-26,129.22,0.01956761874704127
120010,2026-04-27,130.83,0.012459371614301329
120010,2026-04-28,130.0,-0.006344110677979131
120010,2026-04-29,130.15,0.001153846153846283
120010,2026-04-30,128.95,-0.00922013061851723
120010,2026-05-01,128.51,-0.003412175261729322
120010,2026-05-02,129.69,0.009182164812076898
120010,2026-05-03,130.07,0.0029300639987661636
120010,2026-05-04,132.89,0.021680633505035685
120010,2026-05-05,131.33,-0.011739032282338635
120010,2026-05-06,131.35,0.00015228812914025447
120010,2026-05-07,130.75,-0.004567948229920016
120010,2026-05-08,130.41,-0.002600382409177815
120010,2026-05-09,130.53,0.000920174833218379
120010,2026-05-10,129.71,-0.006282080747720742
120010,2026-05-11,131.01,0.010022357566879858
120010,2026-05-12,133.37,0.018013892069307813
120010,2026-05-13,130.33,-0.022793731723775856
120010,2026-05-14,132.21,0.014424921353487274
120010,2026-05-15,135.6,0.02564102564102555
120010,2026-05-16,135.92,0.0023598820058996495
120010,2026-05-17,135.16,-0.005591524426132977
120010,2026-05-18,134.46,-0.005179047055341779
120010,2026-05-19,134.11,-0.0026030046110366856
120010,2026-05-20,134.75,0.004772201923793906
120010,2026-05-21,134.25,-0.0037105751391465214
120010,2026-05-22,134.21,-0.00029795158286771706
120010,2026-05-23,132.99,-0.00909023172639889
120010,2026-05-24,132.45,-0.004060455673358998
120010,2026-05-25,131.97,-0.0036240090600225816
120010,2026-05-26,131.99,0.00015154959460494943
120010,2026-05-27,130.13,-0.01409197666489892
120010,2026-05-28,129.77,-0.0027664643049257753
120010,2026-05-29,129.56,-0.0016182476689527991
120010,2026-05-30,129.86,0.0023155294844088292
120010,2026-05-31,131.74,0.014477129216078799
120010,2026-06-01,131.67,-0.0005313496280554553
120010,2026-06-02,130.14,-0.011619958988380086
120010,2026-06-03,130.37,0.00176732749346864
120010,2026-06-04,129.51,-0.006596609649459295
120010,2026-06-05,128.63,-0.006794842097135323
120010,2026-06-06,128.31,-0.0024877555780143945
120010,2026-06-07,127.71,-0.004676174888940898
120010,2026-06-08,126.41,-0.0101793125048939
120010,2026-06-09,125.86,-0.004350921604303393
120010,2026-06-10,126.5,0.005085015096138568
120010,2026-06-11,126.61,0.0008695652173913437
120010,2026-06-12,125.42,-0.009398941631782676
120010,2026-06-13,124.4,-0.008132674214638813
120010,2026-06-14,124.62,0.0017684887459807896
120010,2026-06-15,123.45,-0.009388541165142095
120010,2026-06-16,122.41,-0.008424463345484079
120010,2026-06-17,121.77,-0.005228331018707677
120010,2026-06-18,120.65,-0.009197667734253012
120010,2026-06-19,120.83,0.0014919187733111183
120010,2026-06-20,120.52,-0.0025655880162211986
120010,2026-06-21,122.27,0.014520411549950207
120010,2026-06-22,120.91,-0.011122924674899837
120010,2026-06-23,122.36,0.011992391034653993
120010,2026-06-24,122.71,0.0028604118993134087
120010,2026-06-25,124.6,0.01540216771249292
120010,2026-06-26,126.36,0.014125200642054692
120010,2026-06-27,125.88,-0.003798670465337217
120010,2026-06-28,124.17,-0.01358436606291702
120010,2026-06-29,124.05,-0.000966417008939402
120010,2026-06-30,121.66,-0.019266424828698114
120010,2026-07-01,122.52,0.007068880486601925
120010,2026-07-02,122.77,0.0020404831864184736
120010,2026-07-03,122.09,-0.005538812413455996
120010,2026-07-04,121.61,-0.003931525923499102
120010,2026-07-05,120.42,-0.009785379491818125
120010,2026-07-06,120.45,0.00024912805181864783
120010,2026-07-07,119.31,-0.009464508094645052
120010,2026-07-08,119.33,0.00016763054228485785
120010,2026-07-09,119.81,0.0040224587278974155
120010,2026-07-10,120.65,0.007011100909773749
120010,2026-07-11,121.24,0.004890178201409023
120010,2026-07-12,120.94,-0.0024744308808973825
120010,2026-07-13,121.54,0.004961137754258438
120010,2026-07-14,121.77,0.0018923811090998388
120010,2026-07-15,121.98,0.0017245627001725161
120010,2026-07-16,120.79,-0.009755697655353335
120010,2026-07-17,119.34,-0.012004304992135117
120010,2026-07-18,119.71,0.0031003854533264708
120010,2026-07-19,120.35,0.005346253445827509
120010,2026-07-20,119.66,-0.0057332779393435285
120010,2026-07-21,121.13,0.012284806953033689
120010,2026-07-22,123.87,0.022620325270370722
120010,2026-07-23,126.1,0.018002744813110372
120010,2026-07-24,125.83,-0.0021411578112608964
120010,2026-07-25,125.35,-0.0038146705873003395
120010,2026-07-26,126.4,0.008376545672118096
120010,2026-07-27,127.32,0.007278481012658045
120010,2026-07-28,125.97,-0.010603204524033849
120010,2026-07-29,125.72,-0.0019845995078193734
120010,2026-07-30,126.62,0.007158765510658638
120010,2026-07-31,125.55,-0.00845048175643659
120010,2026-08-01,124.68,-0.0069295101553165095
120010,2026-08-02,124.0,-0.005453962143086355
120010,2026-08-03,123.56,-0.003548387096774186
120010,2026-08-04,121.69,-0.015134347685335059
120010,2026-08-05,122.59,0.007395841893335531
120010,2026-08-06,121.75,-0.006852108654865852
120010,2026-08-07,122.06,0.002546201232032974
120010,2026-08-08,122.24,0.0014746845813533582
120010,2026-08-09,121.06,-0.009653141361256501
120010,2026-08-10,118.98,-0.017181562861391053
120010,2026-08-11,119.15,0.0014288115649689903
120010,2026-08-12,118.69,-0.0038606798153588695
120010,2026-08-13,119.29,0.005055185778077398
120010,2026-08-14,120.32,0.008634420320227987
120010,2026-08-15,117.93,-0.019863696808510523
120010,2026-08-16,117.71,-0.0018655134401764917
120010,2026-08-17,119.0,0.010959136861778962
120010,2026-08-18,120.77,0.014873949579831791
120010,2026-08-19,118.61,-0.017885236399768134
120010,2026-08-20,120.04,0.012056319028749707
120010,2026-08-21,118.89,-0.009580139953348943
120010,2026-08-22,119.79,0.007570022710068125
120010,2026-08-23,119.19,-0.0050087653393439124
120010,2026-08-24,120.14,0.007970467321084085
120010,2026-08-25,119.76,-0.003162976527384731
120010,2026-08-26,118.1,-0.013861055444221893
120010,2026-08-27,117.47,-0.005334462320067734
120010,2026-08-28,118.17,0.005958968247212093
120010,2026-08-29,117.73,-0.00372344926800372
120010,2026-08-30,116.52,-0.010277754183300791
120010,2026-08-31,115.1,-0.01218674905595607
120010,2026-09-01,114.23,-0.0075586446568201016
120010,2026-09-02,113.35,-0.007703755580845795
120010,2026-09-03,114.06,0.006263784737538636
120010,2026-09-04,113.66,-0.0035069261792040063
120010,2026-09-05,113.38,-0.0024634875945803714
120010,2026-09-06,113.23,-0.0013229846533779899
120010,2026-09-07,113.9,0.00591715976331364
120010,2026-09-08,114.68,0.006848112379280069
120010,2026-09-09,114.14,-0.004708754795954007
120010,2026-09-10,113.89,-0.0021902926230944475
120010,2026-09-11,114.68,0.006936517692510469
120010,2026-09-12,113.94,-0.006452738053714713
120010,2026-09-13,113.37,-0.005002632964718257
120010,2026-09-14,114.16,0.006968333774367119
120010,2026-09-15,113.56,-0.005255781359495448
120010,2026-09-16,113.9,0.0029940119760478723
120010,2026-09-17,112.15,-0.015364354697102733
120010,2026-09-18,112.86,0.006330806954971013
120010,2026-09-19,112.69,-0.0015062909799752333
120010,2026-09-20,113.21,0.004614428964415662
120010,2026-09-21,114.53,0.011659747372140261
120010,2026-09-22,114.21,-0.0027940277656509638
120010,2026-09-23,112.51,-0.014884861220558543
120010,2026-09-24,112.16,-0.003110834592480738
120010,2026-09-25,113.58,0.012660485021398049
120010,2026-09-26,113.83,0.0022010917415038467
120010,2026-09-27,112.68,-0.010102784854607694
120010,2026-09-28,112.51,-0.0015086971955982076
120010,2026-09-29,113.12,0.005421740289752064
120010,2026-09-30,113.03,-0.0007956152758132884
120010,2026-10-01,112.92,-0.0009731929576218823
120010,2026-10-02,112.17,-0.006641870350690748
120010,2026-10-03,111.51,-0.005883926183471444
120010,2026-10-04,111.82,0.0027800197291720785
120010,2026-10-05,112.42,0.005365766410302397
120010,2026-10-06,112.28,-0.001245330012453305
120010,2026-10-07,111.79,-0.00436408977556102
120010,2026-10-08,112.69,0.008050809553627358
120010,2026-10-09,112.27,-0.003727038778951086
120010,2026-10-10,112.65,0.0033846976039904053
120010,2026-10-11,113.3,0.005770084332001657
120010,2026-10-12,111.93,-0.0120917917034421
120010,2026-10-13,112.14,0.0018761726078799779
120010,2026-10-14,109.17,-0.026484751203852297
120010,2026-10-15,109.11,-0.0005496015388842812
120010,2026-10-16,109.8,0.006323893318669116
120010,2026-10-17,110.23,0.003916211293260474
120010,2026-10-18,111.16,0.008436904653905453
120010,2026-10-19,111.61,0.00404821878373518
120010,2026-10-20,111.06,-0.004927873846429454
120010,2026-10-21,109.41,-0.014856834143706199
120010,2026-10-22,109.58,0.001553788501965192
120010,2026-10-23,110.16,0.005292936667274928
120010,2026-10-24,108.28,-0.017066085693536626
120010,2026-10-25,108.77,0.0045253047654230105
120010,2026-10-26,108.92,0.0013790567252001118
120010,2026-10-27,108.58,-0.003121557106132933
120010,2026-10-28,109.11,0.004881193589979738
120010,2026-10-29,108.87,-0.002199615067363214
120010,2026-10-30,108.55,-0.0029392853862405532
120010,2026-10-31,107.23,-0.012160294795025228
120010,2026-11-01,107.71,0.004476359227827853
120010,2026-11-02,106.36,-0.012533655185219539
120010,2026-11-03,105.69,-0.006299360661902953
120010,2026-11-04,106.22,0.005014665531270612
120010,2026-11-05,106.1,-0.0011297307475052198
120010,2026-11-06,107.96,0.017530631479736103
120010,2026-11-07,108.66,0.006483882919599893
120010,2026-11-08,109.53,0.008006626173384879
120010,2026-11-09,110.52,0.009038619556285932
120010,2026-11-10,110.31,-0.0019001085776328974
120010,2026-11-11,109.77,-0.004895295077508854
120010,2026-11-12,108.5,-0.011569645622665492
120010,2026-11-13,106.97,-0.014101382488479253
120010,2026-11-14,108.25,0.011965971767785355
120010,2026-11-15,107.63,-0.005727482678983931
120010,2026-11-16,108.65,0.009476911641735697
120010,2026-11-17,107.11,-0.01417395306028535
120010,2026-11-18,106.96,-0.001400429465036046
120010,2026-11-19,108.37,0.013182498130142273
120010,2026-11-20,108.72,0.0032296761096244353
120010,2026-11-21,109.09,0.003403237674760806
120010,2026-11-22,108.5,-0.0054083784031533355
120010,2026-11-23,107.58,-0.008479262672811072
120010,2026-11-24,107.58,0.0
120010,2026-11-25,106.43,-0.010689719278676235
120010,2026-11-26,106.37,-0.000563750822136666
120010,2026-11-27,107.46,0.010247250164519883
120010,2026-11-28,106.15,-0.012190582542341177
120010,2026-11-29,106.89,0.006971267074894039
120010,2026-11-30,108.01,0.010478061558611751
120010,2026-12-01,107.78,-0.0021294324599574477
120010,2026-12-02,107.87,0.0008350343291891882
120010,2026-12-03,107.41,-0.004264392324093924
120010,2026-12-04,107.13,-0.0026068336281538373
120010,2026-12-05,108.06,0.008681041725007166
120010,2026-12-06,108.89,0.007680918008513782
120010,2026-12-07,109.38,0.004499954082101132
120010,2026-12-08,110.1,0.006582556226001124
120010,2026-12-09,110.37,0.0024523160762943697
120010,2026-12-10,109.07,-0.011778563015312216
120010,2026-12-11,110.29,0.011185477216466566
120010,2026-12-12,109.36,-0.008432314806419483
120010,2026-12-13,109.3,-0.000548646671543529
120010,2026-12-14,110.29,0.009057639524245209
120010,2026-12-15,108.8,-0.013509837700607541
120010,2026-12-16,109.53,0.006709558823529527
120010,2026-12-17,108.28,-0.011412398429654025
120010,2026-12-18,108.98,0.006464721093461412
120010,2026-12-19,110.35,0.0125711139658653
120010,2026-12-20,109.59,-0.006887177163570346
120010,2026-12-21,108.69,-0.00821242814125378
120010,2026-12-22,108.83,0.0012880669794830268
120010,2026-12-23,107.9,-0.008545437838831105
120010,2026-12-24,105.61,-0.02122335495829475
120010,2026-12-25,105.64,0.0002840640090899793
120010,2026-12-26,106.04,0.0037864445285877846
120010,2026-12-27,105.75,-0.0027348170501697577
120010,2026-12-28,105.92,0.0016075650118203555
120010,2026-12-29,107.08,0.010951661631419807
120010,2026-12-30,106.75,-0.0030818079940231335
120010,2026-12-31,106.57,-0.0016861826697892601
120011,2022-01-02,90.91,-0.001866490996925818
120011,2022-01-03,90.38,-0.005829941700583041
120011,2022-01-04,90.37,-0.00011064394777593467
120011,2022-01-05,91.35,0.010844306738961862
120011,2022-01-06,92.65,0.014230979748221184
120011,2022-01-07,91.73,-0.009929843497031854
120011,2022-01-08,92.38,0.007086013299901772
120011,2022-01-09,92.33,-0.0005412426932236425
120011,2022-01-10,93.71,0.014946387956243923
120011,2022-01-11,95.91,0.023476683384910935
120011,2022-01-12,97.7,0.018663330205400896
120011,2022-01-13,96.79,-0.009314227226202676
120011,2022-01-14,96.02,-0.007955367290009452
120011,2022-01-15,97.7,0.017496354926057167
120011,2022-01-16,97.64,-0.0006141248720573644
120011,2022-01-17,96.94,-0.007169192953707548
120011,2022-01-18,95.67,-0.013100887146688667
120011,2022-01-19,95.85,0.0018814675446847673
120011,2022-01-20,95.5,-0.003651538862806447
120011,2022-01-21,95.92,0.004397905759162324
120011,2022-01-22,96.15,0.002397831526272043
120011,2022-01-23,95.03,-0.011648465938637553
120011,2022-01-24,94.3,-0.0076817846995685946
120011,2022-01-25,95.24,0.009968186638388055
120011,2022-01-26,96.27,0.010814783704325981
120011,2022-01-27,95.96,-0.003220110106990748
120011,2022-01-28,96.18,0.002292621925802596
120011,2022-01-29,95.23,-0.009877313370763141
120011,2022-01-30,95.22,-0.00010500892575870946
120011,2022-01-31,96.32,0.011552194917034075
120011,2022-02-01,97.98,0.017234219269103068
120011,2022-02-02,97.9,-0.0008164931618697135
120011,2022-02-03,97.65,-0.0025536261491317935
120011,2022-02-04,96.29,-0.013927291346646165
120011,2022-02-05,95.76,-0.0055042060442414
120011,2022-02-06,95.75,-0.00010442773600671806
120011,2022-02-07,95.63,-0.001253263707571839
120011,2022-02-08,95.13,-0.005228484785109289
120011,2022-02-09,96.31,0.012404078629244308
120011,2022-02-10,96.76,0.004672412002907356
120011,2022-02-11,96.64,-0.0012401818933444053
120011,2022-02-12,97.35,0.007346854304635775
120011,2022-02-13,97.38,0.0003081664098614212
120011,2022-02-14,98.94,0.01601971657424528
120011,2022-02-15,98.2,-0.007479280371942565
120011,2022-02-16,98.57,0.0037678207739306746
120011,2022-02-17,96.53,-0.020695952115247995
120011,2022-02-18,96.2,-0.0034186263337822043
120011,2022-02-19,96.39,0.001975051975051878
120011,2022-02-20,96.13,-0.0026973752463949063
120011,2022-02-21,95.11,-0.01061063143659624
120011,2022-02-22,94.5,-0.006413626327410382
120011,2022-02-23,93.6,-0.009523809523809601
120011,2022-02-24,93.53,-0.0007478632478631342
120011,2022-02-25,94.31,0.008339570191382428
120011,2022-02-26,94.03,-0.002968932244724831
120011,2022-02-27,95.78,0.018611081569711807
120011,2022-02-28,96.05,0.00281896011693461
120011,2022-03-01,94.13,-0.019989588755856325
120011,2022-03-02,94.49,0.003824498034632917
120011,2022-03-03,94.49,0.0
120011,2022-03-04,95.84,0.014287226161498578
120011,2022-03-05,95.87,0.0003130217028379789
120011,2022-03-06,95.68,-0.001981850422447029
120011,2022-03-07,97.71,0.021216555183946273
120011,2022-03-08,95.7,-0.020571077678845473
120011,2022-03-09,95.42,-0.002925809822361569
120011,2022-03-10,95.72,0.003143994969607933
120011,2022-03-11,95.38,-0.003552026744672032
120011,2022-03-12,93.43,-0.020444537638917848
120011,2022-03-13,93.85,0.0044953441078881
120011,2022-03-14,93.47,-0.004049014384656324
120011,2022-03-15,93.39,-0.0008558895902428532
120011,2022-03-16,94.61,0.013063497162437043
120011,2022-03-17,94.95,0.0035937004544974727
120011,2022-03-18,94.4,-0.005792522380200116
120011,2022-03-19,94.82,0.0044491525423726586
120011,2022-03-20,94.47,-0.0036912043872600053
120011,2022-03-21,94.23,-0.0025404890441409478
120011,2022-03-22,94.99,0.008065371962219903
120011,2022-03-23,94.43,-0.005895357406042634
120011,2022-03-24,95.0,0.006036217303822866
120011,2022-03-25,94.83,-0.001789473684210563
120011,2022-03-26,94.4,-0.004534430032690051
120011,2022-03-27,93.97,-0.004555084745762827
120011,2022-03-28,93.44,-0.005640097903586216
120011,2022-03-29,93.57,0.0013912671232876317
120011,2022-03-30,93.36,-0.0022443090734208804
120011,2022-03-31,94.69,0.014245929734361562
120011,2022-04-01,93.89,-0.008448621818565871
120011,2022-04-02,94.45,0.005964426456491756
120011,2022-04-03,95.58,0.011964002117522465
120011,2022-04-04,97.28,0.017786147729650592
120011,2022-04-05,96.54,-0.007606907894736836
120011,2022-04-06,97.57,0.010669152682825533
120011,2022-04-07,97.82,0.002562262990673414
120011,2022-04-08,98.9,0.011040686976078629
120011,2022-04-09,98.31,-0.005965621840242741
120011,2022-04-10,98.25,-0.0006103143118706411
120011,2022-04-11,97.94,-0.0031552162849872722
120011,2022-04-12,97.55,-0.00398202981417195
120011,2022-04-13,97.64,0.0009226037929266351
120011,2022-04-14,100.12,0.025399426464563835
120011,2022-04-15,100.84,0.007191370355573268
120011,2022-04-16,100.54,-0.0029750099166997446
120011,2022-04-17,100.29,-0.002486572508454299
120011,2022-04-18,100.91,0.006182071991225335
120011,2022-04-19,100.77,-0.001387374888514481
120011,2022-04-20,100.64,-0.0012900664880420853
120011,2022-04-21,99.57,-0.010631955484896705
120011,2022-04-22,99.57,0.0
120011,2022-04-23,97.11,-0.02470623681831874
120011,2022-04-24,95.44,-0.017196993100607627
120011,2022-04-25,95.16,-0.002933780385582563
120011,2022-04-26,95.83,0.007040773434216163
120011,2022-04-27,97.42,0.016591881456746282
120011,2022-04-28,97.86,0.004516526380619945
120011,2022-04-29,98.43,0.0058246474555487815
120011,2022-04-30,98.59,0.0016255206745909856
120011,2022-05-01,99.47,0.008925854549142853
120011,2022-05-02,99.73,0.002613853423142798
120011,2022-05-03,100.15,0.004211370700892392
120011,2022-05-04,98.64,-0.01507738392411384
120011,2022-05-05,98.95,0.0031427412814273303
120011,2022-05-06,99.02,0.0007074279939363048
120011,2022-05-07,98.66,-0.0036356291658250495
120011,2022-05-08,98.37,-0.0029393877964726256
120011,2022-05-09,97.11,-0.012808783165599302
120011,2022-05-10,97.68,0.00586963237565663
120011,2022-05-11,97.96,0.002866502866502696
120011,2022-05-12,98.07,0.0011229073091056918
120011,2022-05-13,98.35,0.002855103497501732
120011,2022-05-14,97.17,-0.011997966446364972
120011,2022-05-15,98.93,0.018112586189153124
120011,2022-05-16,99.92,0.010007075710098068
120011,2022-05-17,100.59,0.006705364291433202
120011,2022-05-18,102.13,0.015309672929714635
120011,2022-05-19,102.4,0.0026436894154509005
120011,2022-05-20,102.16,-0.002343750000000089
120011,2022-05-21,102.49,0.0032302270947532907
120011,2022-05-22,104.1,0.01570884964386776
120011,2022-05-23,103.23,-0.008357348703169953
120011,2022-05-24,104.84,0.015596241402693112
120011,2022-05-25,103.48,-0.01297214803510105
120011,2022-05-26,104.08,0.005798221878623888
120011,2022-05-27,105.18,0.010568793235972374
120011,2022-05-28,105.91,0.006940482981555363
120011,2022-05-29,107.08,0.011047115475403713
120011,2022-05-30,106.99,-0.0008404930892790263
120011,2022-05-31,105.68,-0.012244134965884501
120011,2022-06-01,106.85,0.011071158213474597
120011,2022-06-02,108.87,0.01890500701918585
120011,2022-06-03,108.75,-0.0011022320198401658
120011,2022-06-04,109.55,0.007356321839080415
120011,2022-06-05,108.7,-0.007759014148790433
120011,2022-06-06,107.77,-0.008555657773689163
120011,2022-06-07,107.94,0.0015774334230305165
120011,2022-06-08,107.21,-0.006763016490643037
120011,2022-06-09,107.36,0.0013991232161179035
120011,2022-06-10,110.67,0.030830849478390432
120011,2022-06-11,109.95,-0.006505828137706726
120011,2022-06-12,110.38,0.003910868576625592
120011,2022-06-13,108.49,-0.017122667149846005
120011,2022-06-14,109.11,0.0057148124251082955
120011,2022-06-15,108.4,-0.006507194574282726
120011,2022-06-16,108.77,0.0034132841328411434
120011,2022-06-17,109.11,0.003125861910453276
120011,2022-06-18,109.32,0.0019246631839426875
120011,2022-06-19,108.34,-0.00896450786681291
120011,2022-06-20,108.08,-0.0023998523167805264
120011,2022-06-21,108.39,0.0028682457438933273
120011,2022-06-22,108.18,-0.0019374481040685954
120011,2022-06-23,109.76,0.01460528748382317
120011,2022-06-24,109.86,0.0009110787172010859
120011,2022-06-25,108.82,-0.00946659384671411
120011,2022-06-26,109.34,0.004778533357838732
120011,2022-06-27,106.72,-0.023961953539418324
120011,2022-06-28,108.87,0.0201461769115443
120011,2022-06-29,107.05,-0.016717185634242737
120011,2022-06-30,108.06,0.009434843531060277
120011,2022-07-01,108.92,0.007958541550990184
120011,2022-07-02,107.74,-0.010833639368343806
120011,2022-07-03,108.4,0.0061258585483572325
120011,2022-07-04,107.71,-0.0063653136531366394
120011,2022-07-05,107.58,-0.001206944573391433
120011,2022-07-06,108.14,0.005205428518312072
120011,2022-07-07,108.14,0.0
120011,2022-07-08,107.12,-0.009432217495838668
120011,2022-07-09,107.61,0.00457430918595958
120011,2022-07-10,107.44,-0.0015797788309637184
120011,2022-07-11,107.37,-0.000651526433358085
120011,2022-07-12,107.37,0.0
120011,2022-07-13,105.98,-0.012945888050665877
120011,2022-07-14,104.84,-0.010756746555953933
120011,2022-07-15,104.28,-0.005341472720335805
120011,2022-07-16,104.76,0.004602991944764101
120011,2022-07-17,103.84,-0.008781977854142808
120011,2022-07-18,105.12,0.012326656394453073
120011,2022-07-19,105.39,0.0025684931506848585
120011,2022-07-20,105.82,0.004080083499383269
120011,2022-07-21,105.53,-0.002740502740502637
120011,2022-07-22,103.89,-0.015540604567421568
120011,2022-07-23,104.5,0.005871594956203596
120011,2022-07-24,103.8,-0.006698564593301426
120011,2022-07-25,102.3,-0.014450867052023142
120011,2022-07-26,101.5,-0.00782013685239491
120011,2022-07-27,101.47,-0.000295566502463096
120011,2022-07-28,99.1,-0.023356657140041426
120011,2022-07-29,98.82,-0.0028254288597376886
120011,2022-07-30,99.87,0.010625379477838592
120011,2022-07-31,99.95,0.0008010413537598016
120011,2022-08-01,101.2,0.012506253126563172
120011,2022-08-02,100.84,-0.0035573122529644063
120011,2022-08-03,102.05,0.01199920666402221
120011,2022-08-04,100.74,-0.012836844683978499
120011,2022-08-05,101.39,0.006452253325392121
120011,2022-08-06,101.33,-0.0005917743367196415
120011,2022-08-07,102.75,0.014013618869041844
120011,2022-08-08,102.38,-0.00360097323600983
120011,2022-08-09,101.36,-0.009962883375659315
120011,2022-08-10,101.92,0.005524861878453136
120011,2022-08-11,103.65,0.016974097331240223
120011,2022-08-12,103.95,0.0028943560057885787
120011,2022-08-13,103.95,0.0
120011,2022-08-14,102.74,-0.011640211640211673
120011,2022-08-15,103.77,0.010025306599182437
120011,2022-08-16,103.77,0.0
120011,2022-08-17,104.55,0.007516623301532244
120011,2022-08-18,104.8,0.002391200382592107
120011,2022-08-19,106.99,0.020896946564885388
120011,2022-08-20,106.45,-0.0050472006729600505
120011,2022-08-21,105.95,-0.004697040864255486
120011,2022-08-22,107.08,0.010665408211420369
120011,2022-08-23,108.24,0.010833022039596463
120011,2022-08-24,109.45,0.011178861788617933
120011,2022-08-25,109.49,0.00036546368204648516
120011,2022-08-26,109.78,0.0026486437117545503
120011,2022-08-27,108.35,-0.013026052104208485
120011,2022-08-28,108.23,-0.001107521919704535
120011,2022-08-29,108.59,0.0033262496535155783
120011,2022-08-30,108.94,0.0032231328851644037
120011,2022-08-31,108.17,-0.007068110886726653
120011,2022-09-01,107.04,-0.010446519367661944
120011,2022-09-02,108.21,0.010930493273542563
120011,2022-09-03,109.22,0.009333702984936743
120011,2022-09-04,109.02,-0.0018311664530306082
120011,2022-09-05,110.2,0.010823702073014196
120011,2022-09-06,111.29,0.009891107078039862
120011,2022-09-07,109.48,-0.016263815257435588
120011,2022-09-08,109.42,-0.0005480453050785705
120011,2022-09-09,110.94,0.013891427526960376
120011,2022-09-10,109.23,-0.015413737155218987
120011,2022-09-11,107.7,-0.014007140895358483
120011,2022-09-12,108.43,0.006778087279480038
120011,2022-09-13,109.89,0.013464908235728101
120011,2022-09-14,109.63,-0.0023660023660023732
120011,2022-09-15,109.17,-0.004195931770500705
120011,2022-09-16,107.37,-0.016488046166529213
120011,2022-09-17,107.11,-0.0024215330166713622
120011,2022-09-18,105.58,-0.01428438054336667
120011,2022-09-19,105.26,-0.0030308770600492307
120011,2022-09-20,106.69,0.013585407562226814
120011,2022-09-21,105.37,-0.01237229356078351
120011,2022-09-22,105.15,-0.0020878808009869854
120011,2022-09-23,106.11,0.00912981455064199
